DATE_,the_geom,COLLECTOR,SECTION_,PATROL,ROUTE,ROAD_TYPE,REF_PT,COMMENTS,DATAFILE
10/09/2000 12:00:00 AM +0000,POINT (-108.36951364726933 38.9043715000018),"Shrader, Buck",2,2,050A,Main_Hwy,48,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.3620243517279 38.89304653519999),"Shrader, Buck",2,2,050A,Main_Hwy,49,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.3526692685468 38.88061989079382),"Shrader, Buck",2,2,050A,Main_Hwy,50,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.33799025067403 38.87167492549978),"Shrader, Buck",2,2,050A,Main_Hwy,51,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.32340925987445 38.862886477883166),"Shrader, Buck",2,2,050A,Main_Hwy,52,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.3081943844231 38.852438796331846),"Shrader, Buck",2,2,050A,Main_Hwy,52.93999863,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.57537428063466 38.83752980464274),"Shrader, Buck",2,2,141A,Main_Hwy,139.83999634,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.57398734777843 38.84053668134578),"Shrader, Buck",2,2,141A,Main_Hwy,140,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.55920623036401 38.84473698499843),"Shrader, Buck",2,2,141A,Main_Hwy,141,MM MISSING,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.54406820904485 38.8459097994268),"Shrader, Buck",2,2,141A,Main_Hwy,142,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.53181234147057 38.85461562087204),"Shrader, Buck",2,2,141A,Main_Hwy,143,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.52012569411357 38.863993122649724),"Shrader, Buck",2,2,141A,Main_Hwy,144,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.51036778872364 38.87602508870023),"Shrader, Buck",2,2,141A,Main_Hwy,145,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.50742305590595 38.88986126015589),"Shrader, Buck",2,2,141A,Main_Hwy,146,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.49845773553048 38.901985467855255),"Shrader, Buck",2,2,141A,Main_Hwy,147,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.49381046942136 38.91551137614397),"Shrader, Buck",2,2,141A,Main_Hwy,148,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.49016204629936 38.92919876775256),"Shrader, Buck",2,2,141A,Main_Hwy,149,MM MISSING,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.48505148022943 38.94247937705708),"Shrader, Buck",2,2,141A,Main_Hwy,150,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.47510370249063 38.95417216805675),"Shrader, Buck",2,2,141A,Main_Hwy,151,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.4699835571341 38.967080113995884),"Shrader, Buck",2,2,141A,Main_Hwy,152,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45825968055793 38.97600267025601),"Shrader, Buck",2,2,141A,Main_Hwy,153,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.44628638451033 38.98402461688167),"Shrader, Buck",2,2,141A,Main_Hwy,154,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.44466890283867 38.98489583250251),"Shrader, Buck",2,2,141A,Main_Hwy,154.00999451,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.47458220524193 39.01454361508085),"Shrader, Buck",2,2,141B,Main_Hwy,156.74000549,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.4716711725037 39.017357897655884),"Shrader, Buck",2,2,141B,Main_Hwy,157,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45958378780949 39.02794773302589),"Shrader, Buck",2,2,141B,Main_Hwy,158,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45943175370948 39.041965230615155),"Shrader, Buck",2,2,141B,Main_Hwy,159,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.4594589404166 39.05650909977196),"Shrader, Buck",2,2,141B,Main_Hwy,160,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45937348543278 39.06265358075978),"Shrader, Buck",2,2,141B,Main_Hwy,160.3999939,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45932519350991 39.07084233026212),"Shrader, Buck",2,2,141B,Main_Hwy,161,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45855131817518 39.08461356511836),"Shrader, Buck",2,2,141B,Main_Hwy,162,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45776457115993 39.08791860514282),"Shrader, Buck",2,2,141B,Main_Hwy,162.24000549,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45795713627878 39.087809938255354),"Shrader, Buck",2,2,141B,Main_Hwy,162.24000549,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45878443367512 39.08473638221423),"Shrader, Buck",2,2,141B,Main_Hwy,162,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45962699147248 39.07085038195157),"Shrader, Buck",2,2,141B,Main_Hwy,161,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45959065329698 39.06259855307704),"Shrader, Buck",2,2,141B,Main_Hwy,160.3999939,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45888724965629 39.082651843372766),"Shrader, Buck",2,2,141B,Frontage_Road,162.02000427,,s2p0200-10-09.cor
10/09/2000 12:00:00 AM +0000,POINT (-108.45880834750996 39.08369795900902),"Shrader, Buck",2,2,141B,Frontage_Road,162.08000183,,s2p0200-10-09.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.80856651111577 39.18523643160529),"Shrader, Buck",2,16,082A,Main_Hwy,42,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.79538769866133 39.17635805082658),"Shrader, Buck",2,16,082A,Main_Hwy,43,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.7888359078498 39.163756730515736),"Shrader, Buck",2,16,082A,Main_Hwy,44,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.78376953324397 39.15044805407777),"Shrader, Buck",2,16,082A,Main_Hwy,45,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.7699601527419 39.142253775695394),"Shrader, Buck",2,16,082A,Main_Hwy,46,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.75746227093352 39.13397698027481),"Shrader, Buck",2,16,082A,Main_Hwy,47,MM MISSING,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.74275525117604 39.12670736148864),"Shrader, Buck",2,16,082A,Main_Hwy,48,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.72687708125439 39.120076102187426),"Shrader, Buck",2,16,082A,Main_Hwy,49,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.71095380005036 39.12003322011775),"Shrader, Buck",2,16,082A,Main_Hwy,50,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.6930413315857 39.11864323945381),"Shrader, Buck",2,16,082A,Main_Hwy,51,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.67912654945954 39.12487225626638),"Shrader, Buck",2,16,082A,Main_Hwy,52,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.6619552612292 39.12573352962343),"Shrader, Buck",2,16,082A,Main_Hwy,53,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.64425259089765 39.125918265996575),"Shrader, Buck",2,16,082A,Main_Hwy,54,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.62677233293039 39.122385380576205),"Shrader, Buck",2,16,082A,Main_Hwy,55,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.61965821437033 39.113869368605705),"Shrader, Buck",2,16,082A,Main_Hwy,56,MM MISSING,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.60593469316704 39.10715508429732),"Shrader, Buck",2,16,082A,Main_Hwy,57,MM MISSING,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.5891868081189 39.11030860725427),"Shrader, Buck",2,16,082A,Main_Hwy,58,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.58106990552666 39.1210445862366),"Shrader, Buck",2,16,082A,Main_Hwy,59,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.57299736320806 39.118413888260264),"Shrader, Buck",2,16,082A,Main_Hwy,60,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.56752531714503 39.108153804645575),"Shrader, Buck",2,16,082A,Main_Hwy,61,,s2p1600-10-02.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.5618792327022 39.11051337181057),"Shrader, Buck",2,16,082A,Main_Hwy,61.43000031,,s2p1600-10-02.cor
10/05/2000 12:00:00 AM +0000,POINT (-104.9887619341774 40.40730655636757),"Daily, Curtis",1,4,034A,Main_Hwy,96.5,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-104.99832993231303 40.407277451628254),"Daily, Curtis",1,4,034A,Main_Hwy,96,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.01759982877574 40.40743839654084),"Daily, Curtis",1,4,034A,Main_Hwy,95,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.03635761798978 40.40744778644898),"Daily, Curtis",1,4,034A,Main_Hwy,94,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.05392371878611 40.40753757067517),"Daily, Curtis",1,4,034A,Main_Hwy,93.34999847,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.05392498033528 40.40725803340098),"Daily, Curtis",1,4,034A,Main_Hwy,93.34999847,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.03635496742068 40.40714253882663),"Daily, Curtis",1,4,034A,Main_Hwy,94,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0175526518392 40.40713133393045),"Daily, Curtis",1,4,034A,Main_Hwy,95,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-104.9982421503386 40.40695022844647),"Daily, Curtis",1,4,034A,Main_Hwy,96,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-104.98899708170961 40.40698667245769),"Daily, Curtis",1,4,034A,Main_Hwy,96.5,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.07727259330055 40.432842373607244),"Daily, Curtis",1,4,287C,Main_Hwy,335.77999878,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.07727000743513 40.43446645796555),"Daily, Curtis",1,4,287C,Main_Hwy,336,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.07725035454317 40.44903326145392),"Daily, Curtis",1,4,287C,Main_Hwy,337,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.07730341345665 40.46412192677263),"Daily, Curtis",1,4,287C,Main_Hwy,338,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.07727658653896 40.47829929405723),"Daily, Curtis",1,4,287C,Main_Hwy,339,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0772257872763 40.49213705656826),"Daily, Curtis",1,4,287C,Main_Hwy,340,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0772832651042 40.50682355311053),"Daily, Curtis",1,4,287C,Main_Hwy,341,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.07696866776963 40.52123982767509),"Daily, Curtis",1,4,287C,Main_Hwy,342,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0769226747116 40.52378007765566),"Daily, Curtis",1,4,287C,Main_Hwy,342.1499939,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.07678125326746 40.52339008128882),"Daily, Curtis",1,4,068A,Main_Hwy,0,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.05730223900014 40.52347558188569),"Daily, Curtis",1,4,068A,Main_Hwy,1,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0384676509915 40.52312634187514),"Daily, Curtis",1,4,068A,Main_Hwy,2,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.02045716746348 40.52313787992759),"Daily, Curtis",1,4,068A,Main_Hwy,3,MISSING,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.00150509638526 40.52307749211296),"Daily, Curtis",1,4,068A,Main_Hwy,4,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-104.98744138069871 40.52298038729089),"Daily, Curtis",1,4,068A,Main_Hwy,4.46999979,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-104.98246987285505 40.58092495023677),"Daily, Curtis",1,4,014C,Main_Hwy,140,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-104.96454132821214 40.580892641566095),"Daily, Curtis",1,4,014C,Main_Hwy,141,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.00061179529428 40.58128744660139),"Daily, Curtis",1,4,014C,Main_Hwy,139,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0198930455072 40.581375688247945),"Daily, Curtis",1,4,014C,Main_Hwy,138,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0387683287602 40.58087023447929),"Daily, Curtis",1,4,014C,Main_Hwy,137,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.05774471745636 40.581548515896465),"Daily, Curtis",1,4,014C,Main_Hwy,136,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.0630587523983 40.581585466012136),"Daily, Curtis",1,4,014C,Main_Hwy,135.71000671,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.06276962779882 40.58133262660552),"Daily, Curtis",1,4,014C,Main_Hwy,135.71000671,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.05781623765033 40.58127075400327),"Daily, Curtis",1,4,014C,Main_Hwy,136,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.03877293479246 40.58057955283158),"Daily, Curtis",1,4,014C,Main_Hwy,137,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.01989131865324 40.58109162079349),"Daily, Curtis",1,4,014C,Main_Hwy,138,,s1p0400-10-05.cor
10/05/2000 12:00:00 AM +0000,POINT (-105.00057769007623 40.58095111752777),"Daily, Curtis",1,4,014C,Main_Hwy,139,,s1p0400-10-05.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.24963950531507 40.29110907463709),"Daily, Curt",1,24,034A,Main_Hwy,138,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.23053985658979 40.2910443941146),"Daily, Curt",1,24,034A,Main_Hwy,139,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.21102637773254 40.29082968182756),"Daily, Curt",1,24,034A,Main_Hwy,140,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.19232956168506 40.2907425612967),"Daily, Curt",1,24,034A,Main_Hwy,141,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.17321771462946 40.29073008152448),"Daily, Curt",1,24,034A,Main_Hwy,142,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.15584457359294 40.28789964199296),"Daily, Curt",1,24,034A,Main_Hwy,143,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.13991568569371 40.2785192077671),"Daily, Curt",1,24,034A,Main_Hwy,144,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.12463643095005 40.2699964157485),"Daily, Curt",1,24,034A,Main_Hwy,145,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.1088306509875 40.2611818407199),"Daily, Curt",1,24,034A,Main_Hwy,146,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.09342545284295 40.252615707458446),"Daily, Curt",1,24,034A,Main_Hwy,147,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.0755496532358 40.247204224525994),"Daily, Curt",1,24,034A,Main_Hwy,148,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.05818251436536 40.24818041616993),"Daily, Curt",1,24,034A,Main_Hwy,149,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.04576975369561 40.24688196277168),"Daily, Curt",1,24,034A,Main_Hwy,149.63999939,,s1p2400-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.690218351294 40.39972096361485),"Daily, Curt",1,25,085C,Main_Hwy,266.20001221,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.68966802584018 40.38714557265446),"Daily, Curt",1,25,085C,Main_Hwy,265.25,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.68935032841085 40.38715830570422),"Daily, Curt",1,25,085C,Main_Hwy,265.25,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.67984065575884 40.41001191809296),"Daily, Curt",1,25,034D,Main_Hwy,11.57999992,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.67107581413937 40.41005152465375),"Daily, Curt",1,25,034D,Main_Hwy,12,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.65624968704441 40.40958045495002),"Daily, Curt",1,25,034D,Main_Hwy,13,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.64265199755309 40.39962741327054),"Daily, Curt",1,25,034D,Main_Hwy,14,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.63538157022484 40.39321939044883),"Daily, Curt",1,25,034D,Main_Hwy,14.68000031,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.67833774780118 40.42484694254348),"Daily, Curt",1,25,263A,Main_Hwy,0.51999998,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.67240084226195 40.425318125939945),"Daily, Curt",1,25,263A,Main_Hwy,1,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.65434108046449 40.423863218386984),"Daily, Curt",1,25,263A,Main_Hwy,2,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.63496162366206 40.4225835793934),"Daily, Curt",1,25,263A,Main_Hwy,3,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.61728850822233 40.4261227476878),"Daily, Curt",1,25,263A,Main_Hwy,4,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.59861364818714 40.428018999574086),"Daily, Curt",1,25,263A,Main_Hwy,5,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.5799911586905 40.42813913581725),"Daily, Curt",1,25,263A,Main_Hwy,6,,s1p2500-10-18.cor
10/18/2000 12:00:00 AM +0000,POINT (-104.56506296946561 40.4282074900253),"Daily, Curt",1,25,263A,Main_Hwy,6.76999998,,s1p2500-10-18.cor
10/10/2000 12:00:00 AM +0000,POINT (-108.31035027595193 39.14879808895938),"Shrader, Buck",2,8,070A,Frontage_Road,45.79999924,,s2p0800-10-10.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.33351548589332 40.6926586559079),"Daily, Curt",1,2,014B,Main_Hwy,110,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.31821307224803 40.688352166278726),"Daily, Curt",1,2,014B,Main_Hwy,111,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.29969510812226 40.68636759783454),"Daily, Curt",1,2,014B,Main_Hwy,112,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.28813628210187 40.69242530810484),"Daily, Curt",1,2,014B,Main_Hwy,113,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.27631737504325 40.69682845648136),"Daily, Curt",1,2,014B,Main_Hwy,114,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.26436874345812 40.69229952910711),"Daily, Curt",1,2,014B,Main_Hwy,115,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.25381566458933 40.697404689522),"Daily, Curt",1,2,014B,Main_Hwy,116,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.24103226437205 40.69194381044688),"Daily, Curt",1,2,014B,Main_Hwy,117,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.23597944191393 40.68261290324818),"Daily, Curt",1,2,014B,Main_Hwy,118,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.23216036704014 40.66995736334971),"Daily, Curt",1,2,014B,Main_Hwy,119,MILE MARKER MISSING,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.22036573630179 40.665172182101195),"Daily, Curt",1,2,014B,Main_Hwy,120,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.20173747303521 40.665331559603274),"Daily, Curt",1,2,014B,Main_Hwy,121,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-105.18865788961192 40.66357220757534),"Daily, Curt",1,2,014B,Main_Hwy,121.75,,s1p0200-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.81092395029401 40.30436034233551),"Daily, Curt",1,16,256A,Main_Hwy,0,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.7920921752302 40.304328520239096),"Daily, Curt",1,16,256A,Main_Hwy,1,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.77338886727426 40.30429880163262),"Daily, Curt",1,16,256A,Main_Hwy,2,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.75393937936497 40.30453164951801),"Daily, Curt",1,16,256A,Main_Hwy,3,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.75172606046603 40.304584227814885),"Daily, Curt",1,16,256A,Main_Hwy,3.20000005,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.98040536289943 40.33549736712727),"Daily, Curt",1,16,060B,Main_Hwy,6,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.9830096165084 40.335460821610724),"Daily, Curt",1,16,060B,Main_Hwy,5.86000013,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.95873862790961 40.33558736466129),"Daily, Curt",1,16,060B,Main_Hwy,7,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.94006476283155 40.33555154533252),"Daily, Curt",1,16,060B,Main_Hwy,8,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.92109067476582 40.33474253952163),"Daily, Curt",1,16,060B,Main_Hwy,9,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.90222307471808 40.334417356283396),"Daily, Curt",1,16,060B,Main_Hwy,10,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.88344177963404 40.33402218682442),"Daily, Curt",1,16,060B,Main_Hwy,11,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.86306895944365 40.33181182763009),"Daily, Curt",1,16,060B,Main_Hwy,12,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.84648903338883 40.329952848221794),"Daily, Curt",1,16,060B,Main_Hwy,13,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.82786464492577 40.33003570045878),"Daily, Curt",1,16,060B,Main_Hwy,14,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.81183695957898 40.32726075583748),"Daily, Curt",1,16,060B,Main_Hwy,15,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.81108451714887 40.31273208532093),"Daily, Curt",1,16,060B,Main_Hwy,16,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.81107639346317 40.29829626051649),"Daily, Curt",1,16,060B,Main_Hwy,17,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.81101494212913 40.28390330854336),"Daily, Curt",1,16,060B,Main_Hwy,18,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.810945158288 40.269493518286524),"Daily, Curt",1,16,060B,Main_Hwy,19,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.81076361988809 40.25505793369108),"Daily, Curt",1,16,060B,Main_Hwy,20,,s1p1600-10-23.cor
10/23/2000 12:00:00 AM +0000,POINT (-104.81034786862276 40.25235381215389),"Daily, Curt",1,16,060B,Main_Hwy,20.19000053,,s1p1600-10-23.cor
10/02/2000 12:00:00 AM +0000,POINT (-106.30748200941586 39.23879988042564),"Shrader, Buck",2,22,024A,Main_Hwy,177.25,,
10/02/2000 12:00:00 AM +0000,POINT (-106.31835062209848 39.23395380822757),"Shrader, Buck",2,22,024A,Main_Hwy,178,,
10/02/2000 12:00:00 AM +0000,POINT (-106.33496132444793 39.22713880187168),"Shrader, Buck",2,22,024A,Main_Hwy,179,,
10/02/2000 12:00:00 AM +0000,POINT (-106.34845814740768 39.22298231020661),"Shrader, Buck",2,22,024A,Main_Hwy,180,,
10/02/2000 12:00:00 AM +0000,POINT (-106.34572165877226 39.20961327525185),"Shrader, Buck",2,22,024A,Main_Hwy,181,,
10/02/2000 12:00:00 AM +0000,POINT (-106.33705498860134 39.195740438052155),"Shrader, Buck",2,22,024A,Main_Hwy,182,MM MISSING,
10/02/2000 12:00:00 AM +0000,POINT (-106.32764862603075 39.18486165236015),"Shrader, Buck",2,22,024A,Main_Hwy,183,,
10/02/2000 12:00:00 AM +0000,POINT (-106.32236524824826 39.17151468425401),"Shrader, Buck",2,22,024A,Main_Hwy,184,,
10/02/2000 12:00:00 AM +0000,POINT (-106.32357523067628 39.15815109502809),"Shrader, Buck",2,22,024A,Main_Hwy,185,,
10/02/2000 12:00:00 AM +0000,POINT (-106.31978654346379 39.14391927239322),"Shrader, Buck",2,22,024A,Main_Hwy,186,,
10/02/2000 12:00:00 AM +0000,POINT (-106.31480126164969 39.128502937179164),"Shrader, Buck",2,22,024A,Main_Hwy,187,,
